year,genres,count
2008,Poetry,14
2008,Poland,1
2008,Police,3
2008,Polish Literature,1
2008,Political Science,3
2008,Politics,33
2008,Pop Culture,4
2008,Popular Science,6
2008,Post Apocalyptic,9
2008,Poverty,2
2008,Presidents,1
2008,Productivity,2
2008,Prostitution,1
2008,Psychological Thriller,3
2008,Psychology,34
2008,Pulp,1
2008,Puzzles,1
2008,Queer,6
2008,Race,2
2008,Racing,1
2008,Read For School,2
2008,Realistic Fiction,61
2008,Reference,13
2008,Regency,8
2008,Regency Romance,6
2008,Relationships,7
2008,Religion,43
2008,Retellings,7
2008,Robots,1
2008,Roman,24
2008,Romance,279
2008,Romania,2
2008,Romanian Literature,1
2008,Romantic,3
2008,Romantic Suspense,20
2008,Romanticism,1
2008,Russia,8
2008,Russian History,1
2008,Russian Literature,2
2008,Russian Revolution,1
2008,Rwanda,2
2008,Scandinavian Literature,7
2008,School,13
2008,Science,28
2008,Science Fiction,79
2008,Science Fiction Fantasy,45
2008,Scotland,4
2008,Seinen,2
2008,Self Help,26
2008,Sequential Art,2
2008,Sexuality,2
2008,Shapeshifters,10
2008,Shojo,7
2008,Shonen,5
2008,Short Stories,39
2008,Short Story Collection,3
2008,Shounen Ai,1
2008,Skepticism,2
2008,Slice Of Life,5
2008,Soccer,1
2008,Social,1
2008,Social Issues,1
2008,Social Justice,2
2008,Social Science,3
2008,Social Work,1
2008,Sociology,12
2008,Software,1
2008,Southern,6
2008,Space,12
2008,Space Opera,10
2008,Spain,7
2008,Spanish Civil War,1
2008,Spanish Literature,10
2008,Speculative Fiction,10
2008,Spirituality,23
2008,Splatterpunk,1
2008,Sports,6
2008,Sports Romance,1
2008,Spy Thriller,1
2008,Star Wars,3
2008,Steampunk,5
2008,Storytime,1
2008,Sudan,1
2008,Superheroes,9
2008,Superman,1
2008,Supernatural,75
2008,Survival,6
2008,Suspense,66
2008,Sustainability,3
2008,Sweden,2
2008,Swedish Literature,4
2008,Sword and Sorcery,2
2008,Teachers,1
2008,Teaching,1
2008,Technology,2
2008,Teen,89
2008,Terrorism,1
2008,Textbooks,2
2008,The United States Of America,11
2008,Theatre,2
2008,Theology,6
2008,Thriller,99
2008,Time Travel,11
2008,Travel,11
2008,Travelogue,1
2008,Trivia,1
2008,True Crime,14
2008,True Story,2
2008,Tudor Period,1
2008,Turkish,3
2008,Turkish Literature,2
2008,Tv,3
2008,Unfinished,18
2008,United States,1
2008,Urban,3
2008,Urban Fantasy,69
2008,Vaccines,1
2008,Vampires,45
2008,Victorian,4
2008,Video Games,3
2008,War,43
2008,Warcraft,1
2008,Webcomic,1
2008,Weird Fiction,2
2008,Werewolves,13
2008,Western Historical Romance,1
2008,Western Romance,2
2008,Westerns,9
2008,Wildlife,1
2008,Witchcraft,1
2008,Witches,7
2008,Wolves,1
2008,Womens,13
2008,Womens Fiction,11
2008,Womens Studies,2
2008,World History,5
2008,World Of Warcraft,1
2008,World War I,2
2008,World War II,14
2008,Writing,7
2008,X Men,2
2008,Yaoi,1
2008,Young Adult,230
2008,Young Adult Contemporary,8
2008,Young Adult Fantasy,20
2008,Young Adult Historical Fiction,2
2008,Young Adult Paranormal,1
2008,Young Adult Romance,4
2008,Young Readers,1
2008,Zen,1
2008,Zimbabwe,1
2008,Zombies,5
2009,16th Century,1
2009,17th Century,1
2009,18th Century,2
2009,19th Century,8
2009,1st Grade,1
2009,20th Century,7
2009,21st Century,3
2009,2nd Grade,4
2009,40k,1
2009,Abuse,14
2009,Academia,1
2009,Academic,1
2009,Action,48
2009,Activism,1
2009,Adoption,1
2009,Adult,193
2009,Adult Fiction,81
2009,Adventure,172
2009,Africa,7
2009,African American,8
2009,African American Romance,2
2009,Agriculture,1
2009,Algeria,1
2009,Aliens,7
2009,Alternate History,5
2009,Amazon,11
2009,American,21
2009,American Fiction,1
2009,American History,8
2009,American Revolution,1
2009,Amish,4
2009,Amish Fiction,2
2009,Ancient History,1
2009,Angels,20
2009,Anglo Saxon,1
2009,Animal Fiction,6
2009,Animals,30
2009,Anime,2
2009,Anthologies,13
2009,Anthropology,2
2009,Apocalyptic,7
2009,Archaeology,5
2009,Architecture,3
2009,Art,16
2009,Art Design,1
2009,Art History,2
2009,Art and Photography,1
2009,Artificial Intelligence,1
2009,Asia,14
2009,Asian Literature,4
2009,Aspergers,1
2009,Astronomy,3
2009,Atheism,2
2009,Audiobook,171
2009,Australia,6
2009,Autobiography,32
2009,Aviation,1
2009,BDSM,13
2009,Bande Dessinée,1
2009,Basketball,1
2009,Belgian,1
2009,Belgium,1
2009,Biblical,1
2009,Biblical Fiction,2
2009,Biography,79
2009,Biography Memoir,43
2009,Biology,5
2009,Bisexual,1
2009,Boarding School,2
2009,Book Club,25
2009,Books About Books,7
2009,Boys Love,1
2009,Brain,1
2009,Brazil,1
2009,British Literature,44
2009,Buddhism,1
2009,Buisness,2
2009,Business,14
2009,Canada,15
2009,Canadian Literature,4
2009,Cars,1
2009,Cartography,1
2009,Cartoon,1
2009,Catholic,4
2009,Cats,8
2009,Chapter Books,11
2009,Chick Lit,96
2009,Childrens,105
2009,Childrens Classics,3
2009,China,3
2009,Chinese Literature,2
2009,Christian,57
2009,Christian Fantasy,3
2009,Christian Fiction,44
2009,Christian Historical Fiction,3
2009,Christian Living,6
2009,Christian Non Fiction,1
2009,Christian Romance,18
2009,Christianity,18
2009,Christmas,3
2009,Church History,1
2009,Civil War,4
2009,Classic Literature,4
2009,Classics,36
2009,Clean Romance,4
2009,Climbing,1
2009,Collections,7
2009,College,6
2009,Comedian,2
2009,Comedy,23
2009,Comic Book,16
2009,Comic Strips,1
2009,Comics,46
2009,Comics Manga,8
2009,Coming Of Age,22
2009,Comix,2
2009,Computer Science,1
2009,Computers,1
2009,Conspiracy Theories,2
2009,Contemporary,220
2009,Contemporary Romance,47
2009,Cookbooks,5
2009,Cooking,6
2009,Counselling,1
2009,Cozy Mystery,8
2009,Crafts,1
2009,Crime,84
2009,Culinary,1
2009,Cults,2
2009,Cultural,14
2009,Cyberpunk,2
2009,Czech Literature,1
2009,Danish,1
2009,Dark,7
2009,Dark Fantasy,6
2009,Dc Comics,4
2009,Death,10
2009,Deception,1
2009,Demons,30
2009,Denmark,2
2009,Design,3
2009,Detective,23
2009,Diary,2
2009,Diets,1
2009,Dinosaurs,1
2009,Disability,3
2009,Discipleship,1
2009,Divorce,2
2009,Dogs,6
2009,Dragonlance,1
2009,Dragons,12
2009,Drama,40
2009,Dungeons and Dragons,1
2009,Dutch Literature,4
2009,Dystopia,31
2009,Ecology,1
2009,Economics,7
2009,Education,8
2009,Egypt,4
2009,Egyptian Literature,2
2009,Elizabethan Period,1
2009,Elves,1
2009,English Literature,2
2009,Entrepreneurship,6
2009,Environment,5
2009,Epic,6
2009,Epic Fantasy,11
2009,Erotic Romance,21
2009,Erotica,41
2009,Espionage,11
2009,Essays,13
2009,Ethiopia,1
2009,European History,3
2009,Evolution,3
2009,Fables,1
2009,Fae,7
2009,Fairies,8
2009,Fairy Tale Retellings,1
2009,Fairy Tales,10
2009,Faith,13
2009,Family,43
2009,Fan Fiction,1
2009,Fantasy,404
2009,Fantasy Romance,4
2009,Fashion,1
2009,Fat,1
2009,Fat Acceptance,1
2009,Fat Studies,1
2009,Female Authors,3
2009,Feminism,10
2009,Fiction,727
2009,Film,3
2009,Finance,5
2009,Fitness,3
2009,Food,13
2009,Food Writing,1
2009,Foodie,2
2009,Fostering,1
2009,France,23
2009,French Literature,6
2009,French Revolution,2
2009,Frugal,1
2009,Futuristic,5
2009,Games,3
2009,Gaming,2
2009,Gardening,2
2009,Gay,9
2009,Gay For You,1
2009,Genetics,1
2009,German Literature,15
2009,Germany,7
2009,Ghosts,18
2009,Gothic,4
2009,Government,1
2009,Grad School,1
2009,Graphic Novels,50
2009,Graphic Novels Comics,25
2009,Graphic Novels Manga,2
2009,Greek Mythology,2
2009,Guides,2
2009,Hard Science Fiction,2
2009,Harlequin,1
2009,Health,15
2009,Health Care,1
2009,High Fantasy,25
2009,High School,12
2009,Hinduism,1
2009,Historical,165
2009,Historical Fantasy,2
2009,Historical Fiction,175
2009,Historical Mystery,7
2009,Historical Romance,45
2009,History,57
2009,Hockey,1
2009,Holocaust,6
2009,Horror,70
2009,Horses,1
2009,How To,1
2009,Human Development,2
2009,Humor,82
2009,India,7
2009,Indian Literature,3
2009,Indonesian Literature,9
2009,Inspirational,24
2009,International,4
2009,Internet,1
2009,Interracial Romance,2
2009,Iran,3
2009,Ireland,6
2009,Irish Literature,5
2009,Islam,12
2009,Israel,1
2009,Italian Literature,6
2009,Italy,5
2009,Japan,9
2009,Japanese Literature,4
2009,Jewish,3
2009,Josei,3
2009,Journalism,4
2009,Judaism,1
2009,Juvenile,45
2009,Knitting,1
2009,Komik,1
2009,LGBT,22
2009,Language,2
2009,Latin American,1
2009,Latin American Literature,1
2009,Law,2
2009,Lds,2
2009,Lds Fiction,2
2009,Leadership,5
2009,Legal Thriller,2
2009,Lesbian,5
2009,Lesbian Fiction,2
2009,Lesbian Romance,1
2009,Light Novel,1
2009,Linguistics,1
2009,Literary Criticism,1
2009,Literary Fiction,41
2009,Literature,64
2009,Love,18
2009,Love Inspired,2
2009,Love Inspired Historical,2
2009,M F M,3
2009,M F Romance,7
2009,M M Contemporary,2
2009,M M F,2
2009,M M Historical Romance,1
2009,M M Romance,14
2009,Magic,116
2009,Magical Realism,15
2009,Management,4
2009,Manga,24
2009,Marriage,3
2009,Marvel,3
2009,Mathematics,5
2009,Media Tie In,8
2009,Medical,7
2009,Medicine,5
2009,Medieval,16
2009,Medieval Romance,3
2009,Memoir,54
2009,Menage,8
2009,Mental Health,11
2009,Mental Illness,9
2009,Mermaids,2
2009,Metaphysics,2
2009,Middle Grade,94
2009,Military Fiction,12
2009,Military History,4
2009,Military Science Fiction,2
2009,Modern,6
2009,Modern Classics,1
2009,Money,3
2009,Mormonism,1
2009,Morocco,1
2009,Mountaineering,2
2009,Murder Mystery,7
2009,Music,14
2009,Musicals,1
2009,Musicians,1
2009,Mystery,214
2009,Mystery Thriller,69
2009,Mythology,22
2009,Native Americans,1
2009,Nature,7
2009,Naval History,1
2009,Nazi Party,1
2009,Near Future,1
2009,Nerd,1
2009,Neuroscience,2
2009,New Adult,6
2009,New Age,1
2009,New York,9
2009,Nobel Prize,4
2009,Noir,10
2009,Nonfiction,187
2009,Nordic Noir,3
2009,Novella,5
2009,Novels,126
2009,Nutrition,1
2009,Oral History,1
2009,Outdoors,1
2009,Own,4
2009,Pakistan,5
2009,Palaeontology,1
2009,Paranormal,217
2009,Paranormal Mystery,3
2009,Paranormal Romance,125
2009,Paranormal Urban Fantasy,1
2009,Parenting,4
2009,Personal Development,16
2009,Philosophy,49
2009,Photography,2
2009,Physics,5
2009,Picture Books,1
2009,Pirates,9
2009,Plays,3
2009,Poetry,16
2009,Poland,4
2009,Police,1
2009,Polish Literature,2
2009,Political Science,2
2009,Politics,29
2009,Polygamy,2
2009,Pop Culture,5
2009,Popular Science,6
2009,Portugal,1
2009,Portuguese Literature,3
2009,Post Apocalyptic,10
2009,Poverty,1
2009,Prayer,1
2009,Prehistory,1
2009,Presidents,2
2009,Princesses,1
2009,Productivity,3
2009,Programming,1
2009,Psychoanalysis,1
2009,Psychological Thriller,4
2009,Psychology,40
2009,Punk,1
2009,Queer,6
2009,Rabbits,1
2009,Race,3
2009,Read For School,1
2009,Realistic Fiction,69
2009,Recreation,1
2009,Reference,14
2009,Regency,14
2009,Regency Romance,7
2009,Relationships,13
2009,Religion,52
2009,Research,2
2009,Retellings,8
2009,Road Trip,1
2009,Robots,1
2009,Roman,19
2009,Romance,403
2009,Romania,1
2009,Romanovs,1
2009,Romantic,2
2009,Romantic Suspense,20
2009,Russia,6
2009,Russian Literature,2
2009,Scandinavian Literature,3
2009,School,14
2009,Sci Fi Fantasy,1
2009,Science,27
2009,Science Fiction,104
2009,Science Fiction Fantasy,44
2009,Science Fiction Romance,1
2009,Scotland,8
2009,Seinen,3
2009,Self Help,30
2009,Sexuality,2
2009,Shapeshifters,28
2009,Shojo,5
2009,Shonen,3
2009,Short Stories,27
2009,Short Story Collection,3
2009,Skepticism,1
2009,Slice Of Life,4
2009,Social Justice,4
2009,Social Media,1
2009,Social Science,2
2009,Society,3
2009,Sociology,12
2009,South Africa,2
2009,Southern,4
2009,Space,10
2009,Space Opera,7
2009,Spain,2
2009,Spanish Literature,3
2009,Speculative Fiction,12
2009,Spirituality,27
2009,Sports,12
2009,Sports Romance,1
2009,Star Wars,3
2009,Steampunk,11
2009,Superheroes,15
2009,Superman,1
2009,Supernatural,122
2009,Surreal,1
2009,Survival,4
2009,Suspense,90
2009,Sustainability,2
2009,Sweden,3
2009,Swedish Literature,1
2009,Sword and Sorcery,1
2009,Tea,1
2009,Teachers,2
2009,Teaching,2
2009,Technology,2
2009,Teen,102
2009,Terrorism,1
2009,Textbooks,1
2009,The United States Of America,8
2009,Theatre,1
2009,Theology,15
2009,Theory,4
2009,Thriller,109
2009,Time Travel,18
2009,Time Travel Romance,1
2009,Transgender,1
2009,Travel,16
2009,Trivia,1
2009,True Crime,13
2009,True Story,9
2009,Tudor Period,3
2009,Turkish,4
2009,Turkish Literature,3
2009,Tv,1
2009,Ukraine,1
2009,Unfinished,20
2009,Unicorns,1
2009,Urban,6
2009,Urban Fantasy,134
2009,Vampires,85
2009,Vegan,1
2009,Victor Frankenstein,2
2009,Victorian,9
2009,Video Games,3
2009,War,35
2009,Weird Fiction,1
2009,Werewolves,35
2009,Western Romance,4
2009,Westerns,12
2009,Wilderness,1
2009,Wildlife,1
2009,Witches,17
2009,Wolves,1
2009,Womens,10
2009,Womens Fiction,11
2009,Womens Studies,1
2009,World History,4
2009,World War II,18
2009,Writing,4
2009,X Men,2
2009,Yaoi,2
2009,Young Adult,282
2009,Young Adult Contemporary,9
2009,Young Adult Fantasy,29
2009,Young Adult Historical Fiction,1
2009,Young Adult Paranormal,6
2009,Young Adult Romance,8
2009,Young Readers,3
2009,Yuri,1
2009,Zimbabwe,1
2009,Zombies,10
2010,16th Century,5
2010,17th Century,4
2010,18th Century,3
2010,19th Century,5
2010,1st Grade,1
2010,20th Century,10
2010,21st Century,7
2010,2nd Grade,1
2010,Abuse,17
2010,Academic,1
2010,Action,51
2010,Activism,1
2010,Adoption,4
2010,Adult,218
2010,Adult Fiction,82
2010,Adventure,163
2010,Africa,8
2010,African American,7
2010,Agriculture,1
2010,Algeria,1
2010,Aliens,7
2010,Alternate History,9
2010,Amazon,12
2010,American,14
2010,American History,13
2010,American Revolution,2
2010,American Revolutionary War,2
2010,Americana,1
2010,Amish,8
2010,Amish Fiction,6
2010,Anarchism,1
2010,Ancient History,2
2010,Angels,29
2010,Animal Fiction,2
2010,Animals,33
2010,Anime,1
2010,Anthologies,12
2010,Anthropology,3
2010,Apocalyptic,11
2010,Apple,1
2010,Archaeology,3
2010,Architecture,2
2010,Art,15
2010,Art History,1
2010,Arthurian,3
2010,Asia,12
2010,Asian Literature,5
2010,Astrology,1
2010,Astronomy,3
2010,Atheism,2
2010,Audiobook,163
2010,Australia,11
2010,Autobiography,34
2010,Aviation,1
2010,BDSM,11
2010,Bande Dessinée,1
2010,Banks,1
2010,Baseball,1
2010,Basketball,1
2010,Batman,1
2010,Biblical,3
2010,Biblical Fiction,2
2010,Biography,65
2010,Biography Memoir,36
2010,Biology,3
2010,Birds,1
2010,Bizarro Fiction,1
2010,Boarding School,2
2010,Book Club,15
2010,Books About Books,2
2010,Boys Love,1
2010,Brain,2
2010,British Literature,49
2010,Buisness,6
2010,Business,27
2010,Canada,10
2010,Canadian Literature,1
2010,Category Romance,1
2010,Catholic,2
2010,Cats,9
2010,Chapter Books,10
2010,Chick Lit,107
2010,Childrens,111
2010,China,4
2010,Chinese Literature,1
2010,Christian,63
2010,Christian Fantasy,2
2010,Christian Fiction,50
2010,Christian Historical Fiction,5
2010,Christian Living,7
2010,Christian Non Fiction,6
2010,Christian Romance,22
2010,Christianity,11
2010,Christmas,6
2010,Church,2
2010,Church History,1
2010,Cinderella,1
2010,Cities,1
2010,Classic Literature,3
2010,Classics,46
2010,Clean Romance,3
2010,Climate Change,1
2010,Collections,3
2010,College,3
2010,Comedian,1
2010,Comedy,24
2010,Comic Book,9
2010,Comic Strips,1
2010,Comics,32
2010,Comics Manga,9
2010,Coming Of Age,16
2010,Communication,2
2010,Computer Science,1
2010,Contemporary,245
2010,Contemporary Romance,73
2010,Cookbooks,1
2010,Cooking,2
2010,Cozy Mystery,8
2010,Crime,79
2010,Cuisine,1
2010,Culinary,1
2010,Cult Classics,1
2010,Cultural,12
2010,Cultural Heritage,1
2010,Cyberpunk,1
2010,Czech Literature,1
2010,Danish,1
2010,Dark,8
2010,Dark Fantasy,9
2010,Dc Comics,1
2010,Death,12
2010,Demons,40
2010,Denmark,1
2010,Design,3
2010,Detective,21
2010,Diary,5
2010,Dinosaurs,1
2010,Disability,4
2010,Divorce,1
2010,Doctor Who,3
2010,Doctors,1
2010,Dogs,7
2010,Dragons,18
2010,Drama,53
2010,Dungeons and Dragons,1
2010,Dutch Literature,3
2010,Dystopia,38
2010,Ecology,2
2010,Economics,14
2010,Education,7
2010,Egypt,3
2010,Egyptian Literature,1
2010,Elves,1
2010,English Literature,1
2010,Entrepreneurship,4
2010,Environment,2
2010,Epic,8
2010,Epic Fantasy,21
2010,Erotic Romance,18
2010,Erotica,48
2010,Esoterica,1
2010,Espionage,8
2010,Essays,14
2010,European History,4
2010,Evolution,1
2010,Fae,12
2010,Fairies,8
2010,Fairy Tale Retellings,3
2010,Fairy Tales,15
2010,Faith,8
2010,Family,64
2010,Fan Fiction,1
2010,Fandom,2
2010,Fantasy,461
2010,Fantasy Romance,9
2010,Fashion,2
2010,Female Authors,1
2010,Feminism,10
2010,Fiction,758
2010,Film,3
2010,Finance,10
2010,Finnish Literature,1
2010,Fitness,1
2010,Folklore,1
2010,Food,3
2010,Food Writing,1
2010,Food and Drink,1
2010,Football,4
2010,Forgotten Realms,1
2010,Fostering,3
2010,Fractured Fairy Tales,1
2010,France,15
2010,French Literature,6
2010,Futuristic,4
2010,Game Design,1
2010,Games,3
2010,Gaming,3
2010,Gardening,1
2010,Gay,18
2010,Gay Fiction,1
2010,Gay For You,3
2010,Gender,2
2010,Gender Studies,1
2010,Gender and Sexuality,1
2010,Geography,1
2010,Geology,1
2010,German Literature,19
2010,Germany,10
2010,Ghost Stories,3
2010,Ghosts,28
2010,God,1
2010,Goddess,1
2010,Gods,2
2010,Goth,1
2010,Gothic,8
2010,Government,1
2010,Grad School,1
2010,Graphic Novels,45
2010,Graphic Novels Comics,13
2010,Greece,1
2010,Greek Mythology,4
2010,Guides,2
2010,Harlequin,7
2010,Harlequin Desire,1
2010,Harlequin Historical,1
2010,Health,11
2010,High Fantasy,34
2010,High School,18
2010,Historical,150
2010,Historical Fantasy,2
2010,Historical Fiction,173
2010,Historical Mystery,5
2010,Historical Romance,45
2010,History,67
2010,History Of Science,4
2010,Holiday,2
2010,Holocaust,5
2010,Horror,84
2010,Horse Racing,1
2010,Horses,5
2010,How To,2
2010,Humor,93
2010,Illness,1
2010,India,12
2010,Indian Literature,10
2010,Indonesian Literature,7
2010,Inspirational,30
2010,International,2
2010,International Relations,1
2010,Internet,1
2010,Interracial Romance,3
2010,Iran,1
2010,Ireland,3
2010,Irish Literature,1
2010,Islam,11
2010,Israel,4
2010,Italian Literature,6
2010,Italy,10
2010,Japan,8
2010,Japanese Literature,5
2010,Jewish,7
2010,Josei,2
2010,Journalism,3
2010,Judaism,2
2010,Juvenile,33
2010,Kids,3
2010,Komik,2
2010,LGBT,35
2010,Labor,1
2010,Language,1
2010,Law,1
2010,Lds,1
2010,Leadership,11
2010,Lebanon,1
2010,Led Zeppelin,1
2010,Legal Thriller,4
2010,Lesbian,9
2010,Lesbian Fiction,6
2010,Lesbian Romance,6
2010,Light Novel,3
2010,Literary Criticism,1
2010,Literary Fiction,35
2010,Literature,58
2010,Love,15
2010,Love Inspired,1
2010,Love Inspired Historical,1
2010,Love Story,3
2010,Lovecraftian,1
2010,M F M,2
2010,M F Romance,4
2010,M M Contemporary,2
2010,M M Fantasy,1
2010,M M Romance,16
2010,Magic,156
2010,Magical Realism,10
2010,Magick,1
2010,Management,4
2010,Manga,19
2010,Manhwa,1
2010,Marriage,8
2010,Martial Arts,1
2010,Marvel,2
2010,Mathematics,2
2010,Media Tie In,10
2010,Medical,6
2010,Medicine,3
2010,Medieval,17
2010,Medieval Romance,3
2010,Memoir,50
2010,Menage,4
2010,Mental Health,4
2010,Mental Illness,6
2010,Mermaids,1
2010,Microhistory,1
2010,Middle Grade,100
2010,Military Fiction,16
2010,Military History,3
2010,Military Romance,1
2010,Military Science Fiction,1
2010,Mine,2
2010,Modern,4
2010,Money,7
2010,Monsters,4
2010,Murder Mystery,11
2010,Museums,1
2010,Music,21
2010,Musicians,2
2010,Mystery,202
2010,Mystery Thriller,62
2010,Mythology,29
2010,Native American History,1
2010,Native Americans,1
2010,Natural History,2
2010,Nature,11
2010,Neuroscience,4
2010,New Adult,17
2010,New Age,1
2010,New Weird,1
2010,New York,5
2010,Nobel Prize,2
2010,Noir,3
2010,Nonfiction,170
2010,Nordic Noir,2
2010,Novella,8
2010,Novels,108
2010,Nursery Rhymes,1
2010,Occult,1
2010,Old Testament,1
2010,Outdoors,1
2010,Pakistan,2
2010,Palaeontology,1
2010,Paranormal,264
2010,Paranormal Mystery,3
2010,Paranormal Romance,148
2010,Paranormal Urban Fantasy,1
2010,Parenting,3
2010,Personal Development,15
2010,Personal Finance,3
2010,Philosophy,37
2010,Photography,1
2010,Physics,4
2010,Picture Books,10
2010,Pirates,5
2010,Plantagenet,1
2010,Plays,3
2010,Poetry,20
2010,Poland,1
2010,Police,2
2010,Polish Literature,1
2010,Political Science,5
2010,Politics,38
2010,Pop Culture,5
2010,Popular Science,3
2010,Portugal,2
2010,Portuguese Literature,2
2010,Post Apocalyptic,19
2010,Poverty,2
2010,Prayer,2
2010,Presidents,2
2010,Princesses,2
2010,Productivity,4
2010,Psychological Thriller,3
2010,Psychology,38
2010,Pulp,2
2010,Quantum Mechanics,1
2010,Queer,9
2010,Queer Lit,1
2010,Read For School,5
2010,Realistic Fiction,68
2010,Reference,16
2010,Regency,13
2010,Regency Romance,6
2010,Relationships,8
2010,Religion,40
2010,Research,2
2010,Retellings,13
2010,Road Trip,3
2010,Rock N Roll,2
2010,Roman,14
2010,Romance,474
2010,Romania,2
2010,Romanian Literature,2
2010,Romantic,5
2010,Romantic Suspense,17
2010,Russia,8
2010,Russian Literature,2
2010,Rwanda,1
2010,Scandinavian Literature,8
2010,School,19
2010,School Stories,1
2010,Science,36
2010,Science Fiction,108
2010,Science Fiction Fantasy,59
2010,Science Fiction Romance,1
2010,Scotland,8
2010,Seinen,1
2010,Self Help,37
2010,Serbian Literature,1
2010,Sewing,1
2010,Sex Work,1
2010,Sexuality,4
2010,Shapeshifters,31
2010,Shojo,4
2010,Short Stories,26
2010,Short Story Collection,1
2010,Shounen Ai,1
2010,Skepticism,1
2010,Slice Of Life,3
2010,Soccer,3
2010,Social,2
2010,Social Issues,2
2010,Social Science,6
2010,Social Work,1
2010,Society,4
2010,Sociology,14
2010,South Africa,2
2010,Southern,4
2010,Space,5
2010,Space Opera,4
2010,Spain,6
2010,Spanish Literature,4
2010,Speculative Fiction,9
2010,Spirituality,23
2010,Splatterpunk,2
2010,Sports,16
2010,Sports Romance,4
2010,Spy Thriller,1
2010,Star Wars,1
2010,Steampunk,13
2010,Storytime,4
2010,Strippers,1
2010,Superheroes,9
2010,Supernatural,150
2010,Supernatural Romance,1
2010,Survival,8
2010,Suspense,78
2010,Sustainability,1
2010,Sweden,5
2010,Swedish Literature,5
2010,Sword and Sorcery,1
2010,Teaching,1
2010,Technology,5
2010,Teen,100
2010,Terrorism,3
2010,The United States Of America,1
2010,The World,1
2010,Theatre,2
2010,Theology,9
2010,Theory,1
2010,Thriller,114
2010,Time Travel,19
2010,Time Travel Romance,1
2010,Tragedy,1
2010,Transgender,1
2010,Transport,1
2010,Travel,13
2010,True Crime,4
2010,True Story,3
2010,Tudor Period,3
2010,Turkish,1
2010,Turkish Literature,1
2010,Tv,5
2010,Unfinished,21
2010,Unicorns,4
2010,United States,1
2010,Urban,12
2010,Urban Fantasy,171
2010,Urban Planning,1
2010,Vaccines,1
2010,Vampires,108
2010,Victorian,2
2010,Video Games,3
2010,War,29
2010,Webcomic,1
2010,Weird Fiction,2
2010,Weird West,1
2010,Werewolves,35
2010,Western Historical Romance,1
2010,Western Romance,3
2010,Westerns,17
2010,Witchcraft,1
2010,Witches,27
2010,Wolves,2
2010,Womens,9
2010,Womens Fiction,19
2010,Womens Studies,1
2010,World History,1
2010,World War I,1
2010,World War II,11
2010,Writing,6
2010,Yaoi,1
2010,Young Adult,334
2010,Young Adult Contemporary,11
2010,Young Adult Fantasy,29
2010,Young Adult Historical Fiction,3
2010,Young Adult Paranormal,8
2010,Young Adult Romance,7
2010,Young Readers,1
2010,Zombies,15
2011,11th Century,1
2011,12th Century,2
2011,16th Century,3
2011,17th Century,1
2011,18th Century,2
2011,19th Century,5
2011,20th Century,14
2011,21st Century,6
2011,2nd Grade,3
2011,Abuse,25
2011,Academic,1
2011,Academics,1
2011,Action,47
2011,Activism,2
2011,Adoption,4
2011,Adult,237
2011,Adult Fiction,58
2011,Adventure,163
2011,Africa,9
2011,African American,3
2011,African American Romance,2
2011,Aircraft,1
2011,Algorithms,1
2011,Aliens,9
2011,Alternate History,6
2011,Amazon,45
2011,American,6
2011,American Classics,1
2011,American History,4
2011,American Revolution,1
2011,Amish,10
2011,Amish Fiction,6
2011,Ancient,4
2011,Ancient History,3
2011,Angels,53
2011,Anglo Saxon,1
2011,Animal Fiction,4
2011,Animals,20
2011,Anime,1
2011,Anthologies,8
2011,Anthropology,3
2011,Apocalyptic,16
2011,Archaeology,5
2011,Art,12
2011,Art History,1
2011,Art and Photography,2
2011,Arthurian,1
2011,Asia,10
2011,Asian Literature,2
2011,Astronomy,2
2011,Atheism,3
2011,Audiobook,172
2011,Australia,4
2011,Autobiography,36
2011,Aviation,1
2011,BDSM,18
2011,Bande Dessinée,1
2011,Baseball,1
2011,Batman,1
2011,Beauty and The Beast,1
2011,Biblical,1
2011,Biblical Fiction,1
2011,Bicycles,1
2011,Biography,60
2011,Biography Memoir,40
2011,Biology,2
2011,Boarding School,1
2011,Book Club,20
2011,Books About Books,9
2011,Boys Love,3
2011,British Literature,37
2011,Buddhism,3
2011,Buisness,6
2011,Business,19
2011,Canada,12
2011,Canadian Literature,2
2011,Catholic,3
2011,Cats,3
2011,Chapter Books,7
2011,Chick Lit,101
2011,Childrens,70
2011,China,4
2011,Christian,60
2011,Christian Fantasy,5
2011,Christian Fiction,43
2011,Christian Historical Fiction,6
2011,Christian Living,8
2011,Christian Non Fiction,5
2011,Christian Romance,16
2011,Christianity,12
2011,Christmas,6
2011,Cinderella,1
2011,Classic Literature,1
2011,Classics,41
2011,Clean Romance,1
2011,Collections,3
2011,College,14
2011,Comedy,23
2011,Comic Book,15
2011,Comics,36
2011,Comics Manga,7
2011,Coming Of Age,24
2011,Comix,1
2011,Communication,1
2011,Computer Science,1
2011,Computers,4
2011,Contemporary,260
2011,Contemporary Romance,93
2011,Cookbooks,1
2011,Cooking,4
2011,Cozy Mystery,12
2011,Crafts,3
2011,Crime,79
2011,Criticism,3
2011,Culinary,1
2011,Cultural,6
2011,Cyberpunk,6
2011,Cycling,1
2011,Czech Literature,1
2011,Danish,1
2011,Dark,19
2011,Dark Fantasy,12
2011,Dc Comics,3
2011,Death,5
2011,Demons,55
2011,Design,2
2011,Detective,19
2011,Diary,1
